objectID,dimensionType,dimension,unitName
76585,height,35.5,centimeters
62481,width,18.0,centimeters
62481,height,11.8,centimeters
62471,width,17.1,centimeters
62471,height,24.5,centimeters
62473,width,25.3,centimeters
62473,height,39.5,centimeters
62474,width,18.9,centimeters
62474,height,12.6,centimeters
62475,width,18.5,centimeters
62475,height,13.0,centimeters
62476,width,18.0,centimeters
62476,height,12.1,centimeters
62477,width,21.9,centimeters
62477,height,16.6,centimeters
62478,width,18.5,centimeters
62478,height,12.5,centimeters
62479,width,18.0,centimeters
62479,height,11.7,centimeters
62480,width,18.0,centimeters
62480,height,11.6,centimeters
62483,width,18.0,centimeters
62483,height,11.5,centimeters
62484,width,18.0,centimeters
62484,height,11.9,centimeters
66487,width,31.7,centimeters
66487,height,47.3,centimeters
62485,width,18.0,centimeters
62485,height,11.8,centimeters
62486,width,18.0,centimeters
62486,height,11.5,centimeters
62487,width,18.5,centimeters
62487,height,12.9,centimeters
62488,width,18.5,centimeters
62488,height,19.0,centimeters
62489,width,18.0,centimeters
62489,height,11.6,centimeters
62490,width,12.9,centimeters
62490,height,18.7,centimeters
62491,width,14.8,centimeters
62491,height,11.7,centimeters
62492,width,18.0,centimeters
62492,height,11.7,centimeters
62493,width,22.0,centimeters
62493,height,16.2,centimeters
62494,width,18.0,centimeters
62494,height,11.5,centimeters
62495,width,18.9,centimeters
62495,height,13.0,centimeters
62496,width,11.8,centimeters
62496,height,18.1,centimeters
62498,width,18.5,centimeters
62498,height,12.8,centimeters
62499,width,18.9,centimeters
62499,height,12.7,centimeters
62500,width,18.8,centimeters
62500,height,12.8,centimeters
62501,width,18.5,centimeters
62501,height,12.9,centimeters
62502,width,18.0,centimeters
62502,height,11.5,centimeters
62503,width,21.9,centimeters
62503,height,16.4,centimeters
62504,width,18.0,centimeters
62504,height,11.6,centimeters
62505,width,18.5,centimeters
62505,height,13.1,centimeters
62506,width,18.9,centimeters
62506,height,12.6,centimeters
62507,width,21.9,centimeters
62507,height,16.6,centimeters
62508,width,18.5,centimeters
62508,height,12.5,centimeters
62509,width,18.1,centimeters
62509,height,11.6,centimeters
62510,width,18.0,centimeters
62510,height,11.6,centimeters
62511,width,18.5,centimeters
62511,height,13.0,centimeters
62512,width,18.5,centimeters
62512,height,13.0,centimeters
62513,width,18.0,centimeters
62513,height,11.8,centimeters
62514,width,12.6,centimeters
62514,height,19.0,centimeters
62515,width,18.8,centimeters
62515,height,12.7,centimeters
76586,width,27.9,centimeters
76586,height,35.6,centimeters
62516,width,18.9,centimeters
62516,height,12.9,centimeters
62517,width,18.5,centimeters
62517,height,12.7,centimeters
62518,width,12.7,centimeters
62518,height,19.0,centimeters
62519,width,18.9,centimeters
62519,height,12.7,centimeters
62520,width,18.9,centimeters
62520,height,12.9,centimeters
62534,width,20.8,centimeters
62534,height,20.8,centimeters
62521,width,18.5,centimeters
62521,height,13.1,centimeters
62522,width,11.7,centimeters
62522,height,18.1,centimeters
62523,width,18.0,centimeters
62523,height,11.8,centimeters
62524,width,12.9,centimeters
62524,height,19.0,centimeters
62525,width,18.4,centimeters
62525,height,13.1,centimeters
62529,height,38.9,centimeters
62529,width,56.3,centimeters
62530,width,56.3,centimeters
62530,height,44.9,centimeters
62531,width,51.0,centimeters
62531,height,35.7,centimeters
62532,width,20.8,centimeters
62532,height,20.8,centimeters
62536,width,47.0,centimeters
62536,height,33.9,centimeters
62593,height,77.0,centimeters
62593,width,101.0,centimeters
62593,depth,0.0,centimeters
62595,height,11.2,centimeters
62596,width,20.1,centimeters
62596,height,18.1,centimeters
62597,width,14.9,centimeters
62597,height,21.7,centimeters
62598,width,17.8,centimeters
62598,height,25.2,centimeters
62599,width,26.3,centimeters
62599,height,35.6,centimeters
62600,width,29.0,centimeters
62600,height,20.3,centimeters
62601,width,17.5,centimeters
62601,height,16.8,centimeters
62603,width,31.2,centimeters
62603,height,36.2,centimeters
62604,width,7.7,centimeters
62604,height,10.0,centimeters
62605,width,17.2,centimeters
62605,height,23.8,centimeters
62607,width,20.7,centimeters
62607,height,22.6,centimeters
62608,width,28.9,centimeters
62608,height,41.7,centimeters
62609,width,46.6,centimeters
62609,height,36.3,centimeters
62610,width,24.2,centimeters
62610,height,16.9,centimeters
62611,width,23.6,centimeters
62611,height,21.1,centimeters
62612,height,19.8,centimeters
62613,width,21.2,centimeters
62613,height,12.7,centimeters
62615,width,31.8,centimeters
62615,height,20.7,centimeters
62616,width,12.9,centimeters
62616,height,25.2,centimeters
62651,width,18.6,centimeters
62651,height,20.4,centimeters
62647,width,35.7,centimeters
62647,height,40.6,centimeters
62649,width,23.6,centimeters
62649,height,28.8,centimeters
62650,height,28.5,centimeters
62650,width,23.2,centimeters
62941,width,33.1,centimeters
62941,height,24.2,centimeters
62930,width,20.1,centimeters
62930,height,14.6,centimeters
62933,width,8.0,centimeters
62933,height,13.9,centimeters
62934,width,46.8,centimeters
62934,height,24.1,centimeters
62935,width,46.8,centimeters
62935,height,24.1,centimeters
62936,width,33.5,centimeters
62936,height,41.7,centimeters
62938,width,19.4,centimeters
62938,height,16.0,centimeters
62940,width,11.2,centimeters
62940,height,14.5,centimeters
62942,width,33.4,centimeters
62942,height,24.2,centimeters
62943,width,34.6,centimeters
62943,height,25.8,centimeters
62944,width,48.1,centimeters
62944,height,33.6,centimeters
62945,width,35.6,centimeters
62945,height,51.1,centimeters
62947,width,43.1,centimeters
62947,height,46.7,centimeters
62948,width,20.9,centimeters
62948,height,16.3,centimeters
62949,width,9.1,centimeters
62949,height,14.5,centimeters
62950,width,27.2,centimeters
62950,height,21.0,centimeters
62951,width,13.1,centimeters
62951,height,18.6,centimeters
62952,width,46.7,centimeters
62952,height,33.6,centimeters
62953,width,24.0,centimeters
62953,height,33.8,centimeters
62954,width,36.8,centimeters
62954,height,21.7,centimeters
62956,width,19.4,centimeters
62956,height,14.8,centimeters
62957,width,47.4,centimeters
62957,height,31.8,centimeters
62958,width,21.2,centimeters
62958,height,17.1,centimeters
62959,width,61.8,centimeters
62959,height,47.7,centimeters
62960,width,62.4,centimeters
62960,height,47.8,centimeters
62961,width,25.0,centimeters
62961,height,16.1,centimeters
62962,width,10.2,centimeters
62962,height,15.3,centimeters
62963,width,10.4,centimeters
62963,height,13.9,centimeters
62964,width,20.4,centimeters
62964,height,14.7,centimeters
62969,width,11.9,centimeters
62969,height,11.2,centimeters
62970,width,28.7,centimeters
62970,height,39.7,centimeters
62972,width,18.0,centimeters
62972,height,27.4,centimeters
62973,width,24.5,centimeters
62973,height,21.8,centimeters
62974,width,25.2,centimeters
62974,height,27.9,centimeters
62975,width,17.6,centimeters
62975,height,30.0,centimeters
62976,height,30.4,centimeters
62976,width,12.3,centimeters
62977,height,12.3,centimeters
62977,width,30.4,centimeters
62978,width,15.1,centimeters
62978,height,28.0,centimeters
62979,width,17.6,centimeters
62979,height,21.6,centimeters
62980,width,12.7,centimeters
62980,height,14.5,centimeters
62981,width,44.5,centimeters
62981,height,62.2,centimeters
62982,width,16.7,centimeters
62982,height,14.6,centimeters
62985,width,26.4,centimeters
62985,height,32.2,centimeters
62986,width,31.8,centimeters
62986,height,21.6,centimeters
62987,width,26.1,centimeters
62987,height,20.2,centimeters
62988,width,12.4,centimeters
62988,height,20.2,centimeters
62989,width,36.0,centimeters
62989,height,26.7,centimeters
62990,width,53.7,centimeters
62990,height,36.1,centimeters
62991,width,22.0,centimeters
62991,height,24.2,centimeters
62992,width,10.8,centimeters
62992,height,16.4,centimeters
62994,width,10.7,centimeters
62994,height,16.5,centimeters
62995,width,9.3,centimeters
62995,height,15.5,centimeters
62996,width,12.7,centimeters
62996,height,6.7,centimeters
62997,width,6.0,centimeters
62997,height,10.8,centimeters
62998,width,8.8,centimeters
62998,height,12.2,centimeters
62999,width,8.1,centimeters
62999,height,11.5,centimeters
63000,width,7.9,centimeters
63000,height,10.7,centimeters
63001,width,10.2,centimeters
63001,height,13.7,centimeters
63002,width,9.5,centimeters
63002,height,13.0,centimeters
63003,width,11.3,centimeters
63003,height,7.9,centimeters
63004,width,10.7,centimeters
63004,height,7.4,centimeters
63005,width,9.5,centimeters
63005,height,15.5,centimeters
63006,width,9.0,centimeters
63006,height,15.0,centimeters
63007,width,10.3,centimeters
63007,height,14.0,centimeters
63008,width,9.8,centimeters
63008,height,13.5,centimeters
63009,width,7.5,centimeters
63009,height,9.2,centimeters
63010,width,10.5,centimeters
63010,height,16.5,centimeters
63011,width,9.2,centimeters
63011,height,13.7,centimeters
63069,width,25.2,centimeters
63069,height,17.7,centimeters
63012,width,10.0,centimeters
63012,height,14.9,centimeters
63013,width,10.4,centimeters
63013,height,16.2,centimeters
63014,width,9.5,centimeters
63014,height,13.9,centimeters
63015,width,11.6,centimeters
63015,height,7.5,centimeters
63016,width,10.1,centimeters
63016,height,12.4,centimeters
63017,width,13.6,centimeters
63017,height,10.3,centimeters
63018,width,14.8,centimeters
63018,height,7.1,centimeters
63019,width,7.9,centimeters
63019,height,9.2,centimeters
63020,width,6.7,centimeters
63020,height,8.1,centimeters
63021,width,9.9,centimeters
63021,height,13.9,centimeters
63022,width,7.0,centimeters
63022,height,13.0,centimeters
63023,width,8.8,centimeters
63023,height,7.8,centimeters
63024,width,13.4,centimeters
63024,height,12.2,centimeters
63025,width,10.1,centimeters
63025,height,11.2,centimeters
63026,width,8.9,centimeters
63026,height,12.4,centimeters
63027,width,11.2,centimeters
63027,height,11.1,centimeters
63028,width,12.4,centimeters
63028,height,8.7,centimeters
63029,width,9.9,centimeters
63029,height,11.0,centimeters
63068,width,36.8,centimeters
63068,height,25.1,centimeters
63030,width,16.4,centimeters
63030,height,10.4,centimeters
63031,width,23.5,centimeters
63031,height,30.1,centimeters
63032,width,20.0,centimeters
63032,height,29.8,centimeters
63033,width,20.0,centimeters
63033,height,29.8,centimeters
63034,width,25.2,centimeters
63034,height,14.1,centimeters
63035,width,17.1,centimeters
63035,height,27.0,centimeters
63036,width,29.9,centimeters
63036,height,47.2,centimeters
63037,width,28.5,centimeters
63037,height,26.3,centimeters
63038,width,36.6,centimeters
63038,height,27.2,centimeters
63039,width,26.3,centimeters
63039,height,36.4,centimeters
63040,width,18.9,centimeters
63040,height,54.6,centimeters
63041,width,20.1,centimeters
63041,height,16.0,centimeters
63042,width,16.2,centimeters
63042,height,11.6,centimeters
63043,width,17.3,centimeters
63043,height,25.0,centimeters
63044,width,14.0,centimeters
63044,height,20.5,centimeters
63045,width,25.0,centimeters
63045,height,31.3,centimeters
63046,width,27.0,centimeters
63046,height,23.5,centimeters
63047,width,18.3,centimeters
63047,height,28.8,centimeters
63048,width,25.0,centimeters
63048,height,17.2,centimeters
63049,width,32.9,centimeters
63049,height,22.9,centimeters
63050,height,29.2,centimeters
63050,width,24.4,centimeters
63051,width,49.8,centimeters
63051,height,30.2,centimeters
63052,height,17.9,centimeters
63052,width,12.3,centimeters
63053,width,17.9,centimeters
63053,height,12.2,centimeters
63054,width,46.1,centimeters
63054,height,33.2,centimeters
63070,width,13.6,centimeters
63070,height,9.2,centimeters
63071,width,13.6,centimeters
63071,height,9.3,centimeters
63072,width,13.5,centimeters
63072,height,9.1,centimeters
63073,width,13.3,centimeters
63073,height,19.7,centimeters
63074,width,13.5,centimeters
63074,height,9.2,centimeters
63075,width,19.2,centimeters
63075,height,12.1,centimeters
63080,height,24.76504953,centimeters
63080,width,19.050038100000002,centimeters
63082,height,7.9,centimeters
63082,width,14.0,centimeters
63083,height,6.9,centimeters
63083,width,13.3,centimeters
63084,height,29.3,centimeters
63084,width,41.3,centimeters
63088,width,13.8,centimeters
63088,height,21.3,centimeters
63089,width,21.3,centimeters
63089,height,13.8,centimeters
63090,width,12.4,centimeters
63090,height,20.0,centimeters
63091,width,19.5,centimeters
63091,height,16.5,centimeters
63096,height,21.0,centimeters
63096,width,11.7,centimeters
63099,height,19.9,centimeters
63099,width,25.2,centimeters
63188,width,38.8,centimeters
63188,height,28.1,centimeters
63104,height,14.8,centimeters
63104,width,20.8,centimeters
63105,height,9.9,centimeters
63105,width,16.5,centimeters
63106,height,6.8,centimeters
63106,width,11.8,centimeters
63115,height,21.6,centimeters
63115,width,29.8,centimeters
63116,height,7.0,centimeters
63117,height,28.0,centimeters
63117,width,21.1,centimeters
63122,height,12.7,centimeters
63122,width,10.6,centimeters
63123,height,12.7,centimeters
63123,width,10.6,centimeters
63139,width,26.0,centimeters
63139,height,19.6,centimeters
63140,height,19.1,centimeters
63140,width,9.0,centimeters
63149,height,14.0,centimeters
63149,width,9.7,centimeters
63168,height,16.0,centimeters
63168,width,19.5,centimeters
63175,height,36.0,centimeters
63175,width,49.1,centimeters
63181,height,26.5,centimeters
63181,width,36.2,centimeters
63182,height,44.9,centimeters
63182,width,35.8,centimeters
63182,depth,0.0,centimeters
63184,height,15.3,centimeters
63184,width,20.3,centimeters
63186,height,18.8,centimeters
63186,width,23.4,centimeters
63187,height,11.2,centimeters
63187,width,17.3,centimeters
63216,width,28.5,centimeters
63216,height,42.6,centimeters
63217,width,58.9,centimeters
63217,height,46.1,centimeters
63220,width,14.4,centimeters
63220,height,19.5,centimeters
63224,width,17.6,centimeters
63224,height,25.5,centimeters
63262,width,11.9,centimeters
63262,height,15.7,centimeters
63267,width,24.3,centimeters
63267,height,38.2,centimeters
63268,width,24.3,centimeters
63268,height,38.2,centimeters
63269,width,17.7,centimeters
63269,height,15.4,centimeters
63270,width,20.7,centimeters
63270,height,21.2,centimeters
63271,width,23.9,centimeters
63271,height,34.3,centimeters
64410,width,48.8,centimeters
64410,height,37.2,centimeters
64411,width,48.0,centimeters
64411,height,37.3,centimeters
64414,height,25.7,centimeters
64414,width,19.3,centimeters
64416,width,17.0,centimeters
64416,height,23.7,centimeters
64533,width,28.9,centimeters
64533,height,18.1,centimeters
64535,width,22.0,centimeters
64535,height,31.0,centimeters
64536,width,25.0,centimeters
64536,height,23.8,centimeters
64537,width,29.9,centimeters
64537,height,36.4,centimeters
64538,width,24.1,centimeters
64538,height,24.7,centimeters
64545,width,14.0,centimeters
64545,height,24.6,centimeters
64546,width,20.0,centimeters
64546,height,30.6,centimeters
64547,width,16.6,centimeters
64547,height,36.7,centimeters
64550,height,33.7,centimeters
64550,width,47.8,centimeters
64551,height,37.4,centimeters
64551,width,53.3,centimeters
64552,width,48.9,centimeters
64552,height,69.5,centimeters
64553,height,27.3,centimeters
64553,width,50.5,centimeters
64554,height,19.7,centimeters
64554,width,45.7,centimeters
64559,width,34.2,centimeters
64559,height,64.5,centimeters
64582,height,35.9,centimeters
64582,width,49.4,centimeters
65786,width,18.0,centimeters
65786,height,22.6,centimeters
65569,width,30.3,centimeters
65569,height,23.0,centimeters
65570,width,40.5,centimeters
65570,height,51.5,centimeters
65572,width,18.5,centimeters
65572,height,28.2,centimeters
65573,width,18.5,centimeters
65573,height,28.2,centimeters
65586,width,16.4,centimeters
65586,height,24.1,centimeters
65588,width,24.7,centimeters
65588,height,21.7,centimeters
65591,width,59.9,centimeters
65591,height,44.1,centimeters
65607,width,22.6,centimeters
65607,height,31.8,centimeters
65608,width,18.0,centimeters
65608,height,13.9,centimeters
65620,width,36.5,centimeters
65620,height,28.7,centimeters
65736,width,17.7,centimeters
65736,height,12.5,centimeters
65676,width,37.6,centimeters
65676,height,68.1,centimeters
65716,width,23.0,centimeters
65716,height,34.7,centimeters
65717,width,26.5,centimeters
65717,height,24.4,centimeters
65718,width,26.2,centimeters
65718,height,39.5,centimeters
65719,width,23.0,centimeters
65719,height,17.4,centimeters
65720,width,29.6,centimeters
65720,height,21.2,centimeters
65721,width,38.7,centimeters
65721,height,48.4,centimeters
65722,width,66.2,centimeters
65722,height,16.9,centimeters
65723,width,19.3,centimeters
65723,height,17.2,centimeters
65724,width,25.8,centimeters
65724,height,41.2,centimeters
65725,width,41.9,centimeters
65725,height,27.0,centimeters
65726,width,37.8,centimeters
65726,height,49.3,centimeters
65727,width,29.4,centimeters
65727,height,45.8,centimeters
65728,width,28.2,centimeters
65728,height,42.2,centimeters
65730,width,13.2,centimeters
65730,height,24.2,centimeters
65731,width,17.0,centimeters
65731,height,28.7,centimeters
65732,width,5.8,centimeters
65732,height,10.9,centimeters
65733,width,41.5,centimeters
65733,height,28.7,centimeters
65734,width,13.1,centimeters
65734,height,19.3,centimeters
65735,width,48.8,centimeters
65735,height,30.0,centimeters
65737,width,28.1,centimeters
65737,height,39.2,centimeters
65738,width,25.8,centimeters
65738,height,37.0,centimeters
65739,width,8.5,centimeters
65739,height,10.2,centimeters
65740,width,15.9,centimeters
65740,height,19.7,centimeters
65741,width,28.5,centimeters
65741,height,18.0,centimeters
65742,width,37.1,centimeters
65742,height,22.2,centimeters
65743,width,24.4,centimeters
65743,height,32.6,centimeters
65744,width,31.4,centimeters
65744,height,20.9,centimeters
65745,width,25.5,centimeters
65745,height,29.3,centimeters
65746,width,35.1,centimeters
65746,height,23.9,centimeters
65747,width,20.4,centimeters
65747,height,25.8,centimeters
65748,width,31.7,centimeters
65748,height,20.4,centimeters
65750,width,26.0,centimeters
65750,height,18.6,centimeters
65751,width,16.1,centimeters
65751,height,11.5,centimeters
65753,width,16.8,centimeters
65753,height,11.9,centimeters
65754,width,9.9,centimeters
65754,height,12.0,centimeters
65771,width,29.8,centimeters
65771,height,41.7,centimeters
65755,width,34.8,centimeters
65755,height,13.6,centimeters
65756,width,41.0,centimeters
65756,height,33.6,centimeters
65788,width,25.8,centimeters
65788,height,35.2,centimeters
65757,width,27.6,centimeters
65757,height,25.3,centimeters
65758,width,44.0,centimeters
65758,height,29.8,centimeters
65760,width,12.7,centimeters
65760,height,19.5,centimeters
65761,width,38.0,centimeters
65761,height,27.4,centimeters
65762,width,11.5,centimeters
65762,height,16.9,centimeters
65763,width,18.3,centimeters
65763,height,14.4,centimeters
65764,width,14.5,centimeters
65764,height,19.3,centimeters
65765,width,16.8,centimeters
65765,height,16.8,centimeters
65766,width,16.8,centimeters
65766,height,16.8,centimeters
65767,width,21.1,centimeters
65767,height,28.0,centimeters
65768,height,19.0,centimeters
65769,width,29.5,centimeters
65769,height,28.9,centimeters
65770,width,14.7,centimeters
65770,height,19.1,centimeters
65772,width,24.4,centimeters
65772,height,31.5,centimeters
65773,width,47.7,centimeters
65773,height,36.8,centimeters
65774,width,11.1,centimeters
65774,height,13.6,centimeters
65775,width,15.3,centimeters
65775,height,19.6,centimeters
65776,width,38.5,centimeters
65776,height,34.2,centimeters
65777,width,34.3,centimeters
65777,height,25.3,centimeters
65778,width,40.8,centimeters
65778,height,15.5,centimeters
65779,width,34.4,centimeters
65779,height,27.7,centimeters
65780,width,30.3,centimeters
65780,height,23.2,centimeters
65781,width,53.7,centimeters
65781,height,30.1,centimeters
65782,width,15.4,centimeters
65782,height,25.5,centimeters
65783,width,18.2,centimeters
65783,height,24.2,centimeters
65784,width,21.8,centimeters
65784,height,41.9,centimeters
65785,width,21.6,centimeters
65785,height,42.0,centimeters
65787,width,38.3,centimeters
65787,height,30.4,centimeters
65810,width,21.5,centimeters
65810,height,29.6,centimeters
65814,width,39.0,centimeters
65814,height,27.1,centimeters
65815,width,37.0,centimeters
65815,height,22.9,centimeters
65816,width,19.1,centimeters
65816,height,30.0,centimeters
65819,width,44.4,centimeters
65819,height,54.0,centimeters
65890,width,27.1,centimeters
65890,height,21.3,centimeters
65824,width,48.6,centimeters
65824,height,34.5,centimeters
65828,width,20.5,centimeters
65828,height,15.5,centimeters
65829,width,26.0,centimeters
65829,height,39.0,centimeters
65904,width,26.5,centimeters
65904,height,17.5,centimeters
65905,width,29.3,centimeters
65905,height,18.6,centimeters
65907,width,11.8,centimeters
65907,height,15.5,centimeters
65908,width,46.6,centimeters
65908,height,30.2,centimeters
65917,width,25.0,centimeters
65917,height,32.0,centimeters
65918,width,18.6,centimeters
65918,height,14.0,centimeters
65920,width,24.6,centimeters
65920,height,19.0,centimeters
66472,width,34.0,centimeters
66472,height,19.0,centimeters
66470,width,21.4,centimeters
66470,height,16.7,centimeters
66475,width,15.5,centimeters
66475,height,11.0,centimeters
66473,width,27.6,centimeters
66473,height,17.7,centimeters
66467,height,43.81508763,centimeters
66467,width,29.52755906,centimeters
66488,width,61.9,centimeters
66488,height,47.0,centimeters
66484,width,21.8,centimeters
66484,height,12.5,centimeters
66485,width,12.5,centimeters
66485,height,22.0,centimeters
66486,width,22.0,centimeters
66486,height,12.5,centimeters
66474,width,23.2,centimeters
66474,height,17.0,centimeters
66468,height,36.2,centimeters
66468,width,27.7,centimeters
66469,width,68.3,centimeters
66469,height,46.3,centimeters
66476,width,21.3,centimeters
66476,height,14.0,centimeters
66477,width,27.4,centimeters
66477,height,16.9,centimeters
66478,width,23.8,centimeters
66478,height,12.1,centimeters
66479,width,45.5,centimeters
66479,height,61.0,centimeters
66480,width,30.5,centimeters
66480,height,47.2,centimeters
66481,width,12.5,centimeters
66481,height,21.8,centimeters
66482,width,12.5,centimeters
66482,height,21.8,centimeters
66483,width,21.8,centimeters
66483,height,12.5,centimeters
66489,width,48.0,centimeters
66489,height,32.0,centimeters
66492,width,24.2,centimeters
66492,height,31.7,centimeters
66493,width,28.0,centimeters
66493,height,19.5,centimeters
66494,width,25.5,centimeters
66494,height,17.5,centimeters
66495,width,25.5,centimeters
66495,height,19.0,centimeters
66496,width,34.1,centimeters
66496,height,22.1,centimeters
66497,width,19.3,centimeters
66497,height,14.2,centimeters
66498,width,19.7,centimeters
66498,height,11.8,centimeters
66499,width,23.0,centimeters
66499,height,33.5,centimeters
66500,width,17.5,centimeters
66500,height,23.0,centimeters
66501,width,51.5,centimeters
66501,height,16.5,centimeters
66502,width,45.6,centimeters
66502,height,26.7,centimeters
66503,width,13.9,centimeters
66503,height,18.8,centimeters
66508,width,25.2,centimeters
66508,height,19.0,centimeters
66509,width,30.5,centimeters
66509,height,24.0,centimeters
66510,width,25.1,centimeters
66510,height,17.7,centimeters
66511,height,30.7,centimeters
66511,width,23.3,centimeters
66512,height,36.0,centimeters
66512,width,50.6,centimeters
66513,height,25.4,centimeters
66513,width,35.5,centimeters
66514,width,21.1,centimeters
66514,height,27.0,centimeters
66515,width,29.5,centimeters
66515,height,37.5,centimeters
66517,width,50.0,centimeters
66517,height,64.6,centimeters
66580,width,53.9,centimeters
66580,height,35.3,centimeters
66581,width,48.9,centimeters
66581,height,35.9,centimeters
66604,width,12.0,centimeters
66604,height,16.5,centimeters
66605,width,12.2,centimeters
66605,height,16.5,centimeters
66607,width,9.3,centimeters
66607,height,8.5,centimeters
66608,width,9.2,centimeters
66608,height,8.8,centimeters
66756,width,20.1,centimeters
66756,height,15.7,centimeters
66757,width,27.7,centimeters
66757,height,20.6,centimeters
66758,width,16.7,centimeters
66758,height,11.8,centimeters
66759,width,19.2,centimeters
66759,height,26.1,centimeters
66770,width,20.0,centimeters
66770,height,8.0,centimeters
66771,width,20.0,centimeters
66771,height,8.0,centimeters
66773,width,31.2,centimeters
66773,height,46.0,centimeters
66774,width,18.7,centimeters
66774,height,28.8,centimeters
66784,width,27.6,centimeters
66784,height,19.5,centimeters
67354,width,31.0,centimeters
67354,height,46.9,centimeters
67352,width,21.3,centimeters
67352,height,28.0,centimeters
67345,width,63.1,centimeters
67345,height,46.3,centimeters
67346,width,67.0,centimeters
67346,height,93.8,centimeters
67351,width,21.3,centimeters
67351,height,28.0,centimeters
67671,width,12.3,centimeters
67671,height,8.6,centimeters
67672,width,20.1,centimeters
67672,height,9.6,centimeters
67673,width,20.1,centimeters
67673,height,9.6,centimeters
67674,width,39.8,centimeters
67674,height,35.9,centimeters
67677,height,6.4,centimeters
67678,height,6.4,centimeters
67914,width,21.0,centimeters
67914,height,35.6,centimeters
69404,width,34.9,centimeters
69404,height,24.6,centimeters
71377,width,20.0,centimeters
71377,height,14.0,centimeters
69405,width,28.0,centimeters
69405,height,20.0,centimeters
69337,width,27.8,centimeters
69337,height,20.0,centimeters
69408,width,52.0,centimeters
69408,height,33.5,centimeters
69368,width,14.2,centimeters
69368,height,23.8,centimeters
69369,width,28.1,centimeters
69369,height,41.8,centimeters
69370,width,7.5,centimeters
69370,height,12.8,centimeters
69406,width,18.2,centimeters
69406,height,13.9,centimeters
69403,width,36.7,centimeters
69403,height,28.7,centimeters
69409,width,27.8,centimeters
69409,height,19.1,centimeters
69413,width,24.3,centimeters
69413,height,14.1,centimeters
69394,width,20.8,centimeters
69394,height,26.8,centimeters
69395,width,51.5,centimeters
69395,height,35.3,centimeters
69396,width,42.6,centimeters
69396,height,25.5,centimeters
69397,width,36.0,centimeters
69397,height,21.9,centimeters
69398,width,45.6,centimeters
69398,height,13.3,centimeters
69399,width,49.5,centimeters
69399,height,23.7,centimeters
69400,width,27.0,centimeters
69400,height,17.0,centimeters
69401,width,22.3,centimeters
69401,height,15.6,centimeters
69402,width,25.6,centimeters
69402,height,17.2,centimeters
69407,width,31.9,centimeters
69407,height,22.2,centimeters
69410,width,41.4,centimeters
69410,height,29.0,centimeters
69411,width,29.3,centimeters
69411,height,20.6,centimeters
69412,width,23.7,centimeters
69412,height,28.4,centimeters
69460,width,70.5,centimeters
69460,height,42.5,centimeters
69461,width,32.4,centimeters
69461,height,33.1,centimeters
69463,width,18.5,centimeters
69463,height,18.6,centimeters
69464,width,50.5,centimeters
69464,height,61.4,centimeters
69993,width,25.6,centimeters
69993,height,38.0,centimeters
69994,width,25.6,centimeters
69994,height,38.0,centimeters
69589,width,14.6,centimeters
69589,height,10.1,centimeters
69590,width,38.5,centimeters
69590,height,52.4,centimeters
69601,width,3.5,centimeters
69601,height,11.4,centimeters
69602,width,16.5,centimeters
69602,height,10.7,centimeters
69649,width,15.7,centimeters
69649,height,20.5,centimeters
69641,width,5.4,centimeters
69641,height,7.4,centimeters
69643,width,21.4,centimeters
69643,height,27.9,centimeters
69644,width,29.7,centimeters
69644,height,19.2,centimeters
69645,width,25.1,centimeters
69645,height,15.6,centimeters
69650,width,38.3,centimeters
69650,height,25.0,centimeters
69651,width,29.5,centimeters
69651,height,21.2,centimeters
69658,width,45.7,centimeters
69658,height,33.7,centimeters
69664,width,9.3,centimeters
69664,height,8.1,centimeters
69667,width,8.5,centimeters
69667,height,5.0,centimeters
69678,width,18.4,centimeters
69678,height,14.3,centimeters
69679,width,18.4,centimeters
69679,height,14.3,centimeters
69680,width,18.4,centimeters
69680,height,14.3,centimeters
69669,width,18.4,centimeters
69669,height,14.3,centimeters
69670,width,18.4,centimeters
69670,height,14.3,centimeters
69671,width,18.4,centimeters
69671,height,14.3,centimeters
69672,width,18.4,centimeters
69672,height,14.3,centimeters
69673,width,18.4,centimeters
69673,height,14.3,centimeters
69674,width,18.4,centimeters
69674,height,14.3,centimeters
69702,width,18.4,centimeters
69702,height,14.3,centimeters
69675,width,18.4,centimeters
69675,height,14.3,centimeters
69676,width,18.4,centimeters
69676,height,14.3,centimeters
69677,width,18.4,centimeters
69677,height,14.3,centimeters
69681,width,18.4,centimeters
69681,height,14.3,centimeters
69682,width,18.4,centimeters
69682,height,14.3,centimeters
69683,width,18.4,centimeters
69683,height,14.3,centimeters
69684,width,18.4,centimeters
69684,height,14.3,centimeters
69685,width,18.4,centimeters
69685,height,14.3,centimeters
69686,width,18.4,centimeters
69686,height,14.3,centimeters
69687,width,18.4,centimeters
69687,height,14.3,centimeters
69688,width,18.4,centimeters
69688,height,14.3,centimeters
69689,width,18.4,centimeters
69689,height,14.3,centimeters
69690,width,18.4,centimeters
69690,height,14.3,centimeters
69691,width,18.4,centimeters
69691,height,14.3,centimeters
69692,width,18.4,centimeters
69692,height,14.3,centimeters
69693,width,18.4,centimeters
69693,height,14.3,centimeters
69694,width,18.4,centimeters
69694,height,14.3,centimeters
69695,width,18.4,centimeters
69695,height,14.3,centimeters
69696,width,18.4,centimeters
69696,height,14.3,centimeters
