objectID,constituentID,displayOrder,roleType,role
111275,1315,1,artist,artist
111278,2163,1,artist,artist
111279,5357,1,artist,artist
111316,23966,1,artist,artist
111318,23968,1,artist,artist
111360,5058,1,artist,artist
143257,1406,1,artist,artist
111361,5058,1,artist,artist
111429,9795,2,artist,artist
111429,12675,3,artist,artist
111429,24021,4,artist,lithographer
111429,26657,1,artist,artist
111432,12675,2,artist,artist
111432,21296,1,artist,artist
111434,12675,2,artist,printer
111434,21296,1,artist,artist
111469,3258,1,artist,artist
111476,24028,1,artist,artist
111477,1960,1,artist,artist
111521,1180,1,artist,artist
111524,1180,1,artist,artist
111529,1180,1,artist,artist
111530,1180,1,artist,artist
111531,1180,1,artist,artist
111532,1180,1,artist,artist
111533,1180,1,artist,artist
111534,1180,1,artist,artist
111535,1180,1,artist,artist
111536,1180,1,artist,artist
111537,1180,1,artist,artist
111538,1180,1,artist,artist
111540,1180,1,artist,artist
111543,1180,1,artist,artist
111621,953,1,artist,artist
111621,8917,2,artist,publisher
111637,979,1,artist,artist
112189,2542,1,artist,artist
112189,23108,2,artist,printer
111813,979,1,artist,artist
111873,5058,1,artist,artist
112049,6840,1,artist,artist
112050,6840,1,artist,artist
112051,6840,1,artist,artist
112052,6840,1,artist,artist
112053,6840,1,artist,artist
112103,4557,1,artist,artist
112173,6845,1,artist,artist
112186,2542,1,artist,artist
112186,23108,2,artist,printer
112187,2542,1,artist,artist
112187,23108,2,artist,printer
112188,2542,1,artist,artist
112188,23108,2,artist,printer
112190,2542,1,artist,artist
112190,23108,2,artist,printer
112192,2542,1,artist,artist
112192,23108,2,artist,printer
112193,2542,1,artist,artist
112193,23108,2,artist,printer
112194,2542,1,artist,artist
112194,23108,2,artist,printer
112195,2542,1,artist,artist
112195,23108,2,artist,printer
112274,5058,1,artist,artist
112371,4042,1,artist,artist
112371,19935,2,artist,printer
112371,35163,3,artist,publisher
112442,3930,1,artist,artist
112685,6845,1,artist,artist
112849,3305,1,artist,artist
112850,3305,1,artist,artist
112851,3305,1,artist,artist
123733,5058,1,artist,artist
116576,24763,1,artist,artist
116410,2868,1,artist,artist
116410,34927,2,artist,printer
116411,2868,1,artist,artist
116411,34927,2,artist,printer
116412,2868,1,artist,artist
116414,24724,1,artist,artist
116415,24724,1,artist,artist
116416,4017,1,artist,artist
116417,4017,1,artist,artist
116418,4017,1,artist,artist
116420,4017,1,artist,artist
116421,4465,1,artist,artist
116422,4465,1,artist,artist
116423,3412,1,artist,artist
116424,3412,1,artist,artist
117259,6779,11,artist,publisher
117259,17573,7,artist,edition production
117259,17574,8,artist,edition production
117259,22251,1,artist,artist
117259,23515,6,artist,edition production
117259,27034,4,artist,collaborator & supervisor
117259,27036,10,artist,technical collaborator
117259,27060,2,artist,processing and proofing
117259,27082,9,artist,technical collaborator
117259,27198,5,artist,edition production
117259,27199,3,artist,processing and proofing
116577,24763,1,artist,artist
116591,24614,1,artist,artist
116573,5760,1,artist,artist
116574,24761,1,artist,artist
116575,24762,1,artist,artist
116578,24764,1,artist,artist
116579,24765,1,artist,artist
116580,24766,1,artist,artist
116581,24767,1,artist,artist
116582,24768,1,artist,artist
116583,24769,1,artist,artist
116584,24770,1,artist,artist
116587,24770,1,artist,artist
116589,24614,1,artist,artist
116590,24614,1,artist,artist
116592,24614,1,artist,artist
116593,24614,1,artist,artist
116594,24614,1,artist,artist
116595,24614,1,artist,artist
116596,24614,1,artist,artist
116598,24772,1,artist,artist
116599,24773,1,artist,artist
116600,24773,1,artist,artist
116607,24778,1,artist,artist
116610,24781,1,artist,artist
116629,24789,1,artist,artist
116663,24806,1,artist,artist
116641,24795,1,artist,artist
116642,24796,1,artist,artist
116643,24797,1,artist,artist
116673,953,1,artist,artist
116673,1616,3,artist,publisher
116673,34877,2,artist,printer
116651,24801,1,artist,artist
116653,24801,1,artist,artist
116655,24801,1,artist,artist
116662,24806,1,artist,artist
116664,24806,1,artist,artist
116665,24807,1,artist,artist
116666,24808,1,artist,artist
116698,24813,1,artist,artist
116699,24813,1,artist,artist
116701,24814,1,artist,artist
116702,24814,1,artist,artist
116703,24814,1,artist,artist
116704,24814,1,artist,artist
116705,24814,1,artist,artist
116729,24826,1,artist,artist
116735,19979,1,artist,artist
116736,24829,1,artist,artist
116737,24830,1,artist,artist
116739,24832,1,artist,artist
116740,24834,1,artist,artist
116741,17292,1,artist,artist
116752,24839,1,artist,artist
116753,24839,1,artist,artist
116754,24839,1,artist,artist
116755,24839,1,artist,artist
116801,24851,1,artist,artist
116756,24839,1,artist,artist
116757,24839,1,artist,artist
116757,30345,2,artist,typesetter
116759,24839,1,artist,artist
116764,22293,1,artist,artist
116766,24829,1,artist,artist
116767,24829,1,artist,artist
116770,24841,1,artist,artist
116771,24842,1,artist,artist
116772,24930,1,artist,artist
116927,24907,1,artist,artist
116786,24845,1,artist,artist
116789,24846,1,artist,artist
116790,24846,1,artist,artist
116792,24846,1,artist,artist
116794,24848,1,artist,artist
116797,24850,1,artist,artist
116798,24850,1,artist,artist
116799,24851,1,artist,artist
116806,2895,1,artist,artist
116809,2895,1,artist,artist
116824,24854,1,artist,artist
116827,24860,1,artist,artist
116832,24864,1,artist,artist
116833,24864,1,artist,artist
116834,24865,1,artist,artist
116836,24867,1,artist,artist
116837,24867,1,artist,artist
116838,24867,1,artist,artist
116840,24869,1,artist,artist
116841,24869,1,artist,artist
116842,24869,1,artist,artist
116844,24869,1,artist,artist
116846,24869,1,artist,artist
116847,24869,1,artist,artist
116850,24871,1,artist,artist
116862,24877,1,artist,artist
116866,24879,1,artist,artist
116868,24881,1,artist,artist
116876,24887,1,artist,artist
116877,24888,1,artist,artist
116878,24889,1,artist,artist
116881,24891,1,artist,artist
116883,24892,1,artist,artist
116903,24903,1,artist,artist
116904,24903,1,artist,artist
148694,33254,1,artist,artist
116935,24911,1,artist,artist
116937,24912,1,artist,artist
117025,24921,1,artist,artist
116991,24923,1,artist,artist
117028,24921,1,artist,artist
117006,24928,1,artist,artist
117007,24930,1,artist,artist
117009,24933,1,artist,artist
117012,24935,1,artist,artist
117013,24935,1,artist,artist
117018,24921,1,artist,artist
117019,24921,1,artist,artist
117020,24921,1,artist,artist
117023,24921,1,artist,artist
117024,24921,1,artist,artist
117032,24921,1,artist,artist
117034,24921,1,artist,artist
117035,24921,1,artist,artist
117037,24921,1,artist,artist
117039,24921,1,artist,artist
117040,24921,1,artist,artist
117048,24939,1,artist,artist
117055,24941,1,artist,artist
117056,24941,1,artist,artist
117092,2136,1,artist,artist
117092,11207,2,artist,printer
117093,2136,1,artist,artist
117094,2136,1,artist,artist
117094,11207,2,artist,printer
117095,2136,1,artist,artist
117095,48405,2,artist,publisher
117096,2136,1,artist,artist
117096,12164,2,artist,printer
117097,2136,1,artist,artist
117097,15463,2,artist,printer
117097,25034,3,artist,printer
117098,297,4,artist,publisher
117098,2136,1,artist,artist
117098,14971,2,artist,printer
117098,25116,3,artist,printer
117099,2136,1,artist,artist
117113,24956,1,artist,artist
117140,24852,1,artist,artist
117141,25693,1,artist,artist
117142,22293,1,artist,artist
117143,24777,1,artist,artist
117144,25694,1,artist,artist
117145,25695,1,artist,artist
117146,24780,1,artist,artist
170115,1209,1,artist,artist
117158,2444,1,artist,artist
117159,2444,1,artist,artist
117164,2444,1,artist,artist
117165,2444,1,artist,artist
117166,2444,1,artist,artist
117232,24009,1,artist,artist
117235,23968,1,artist,artist
117244,6779,12,artist,publisher
117244,16036,1,artist,artist
117244,17574,11,artist,technical collaborator
117244,17576,4,artist,edition production
117244,23318,10,artist,technical collaborator
117244,23494,9,artist,technical collaborator
117244,23508,5,artist,technical collaborator
117244,23511,3,artist,edition production
117244,27034,2,artist,collaborator & supervisor
117244,27036,8,artist,technical collaborator
117244,27119,7,artist,technical collaborator
117244,27120,6,artist,technical collaborator
117250,27036,5,artist,technical collaborator
117250,27119,11,artist,technical collaborator
117250,27120,7,artist,technical collaborator
117250,6779,12,artist,publisher
117250,16036,1,artist,artist
117250,17574,10,artist,technical collaborator
117250,17576,4,artist,edition production
117250,23318,3,artist,edition production
117250,23494,9,artist,technical collaborator
117250,23508,6,artist,technical collaborator
117250,23511,2,artist,edition production
117250,27034,8,artist,technical collaborator
117255,6779,11,artist,publisher
117255,16036,1,artist,artist
117255,17574,3,artist,edition production
117255,23494,5,artist,technical collaborator
117255,27034,2,artist,collaborator & supervisor
117255,27036,10,artist,technical collaborator
117255,27060,9,artist,technical collaborator
117255,27061,4,artist,edition production
117255,27120,8,artist,technical collaborator
117255,27166,6,artist,technical collaborator
117255,27167,7,artist,technical collaborator
117256,6779,11,artist,publisher
117256,16036,1,artist,artist
117256,17576,7,artist,technical collaborator
117256,23318,8,artist,technical collaborator
117256,23508,6,artist,technical collaborator
117256,23511,3,artist,edition production
117256,23515,9,artist,technical collaborator
117256,27034,2,artist,collaborator & supervisor
117256,27036,10,artist,technical collaborator
117256,27119,5,artist,technical collaborator
117256,27166,4,artist,edition production
117278,6779,8,artist,publisher
117278,6941,1,artist,artist
117278,23494,6,artist,processor
117278,23508,7,artist,edition production
117278,23515,4,artist,processing and proofing
117278,27034,5,artist,collaborator & supervisor
117278,27036,2,artist,processing and proofing
117278,27227,3,artist,processing and proofing
117288,6779,11,artist,publisher
117288,17574,10,artist,edition production
117288,23494,5,artist,processing and proofing
117288,23508,3,artist,processing and proofing
117288,23511,7,artist,edition production
117288,23515,9,artist,edition production
117288,24995,1,artist,artist
117288,27034,6,artist,collaborator & supervisor
117288,27036,4,artist,processing and proofing
117288,27060,8,artist,edition production
117288,27227,2,artist,processing and proofing
117301,6779,10,artist,publisher
117301,23494,9,artist,artist
117301,23508,4,artist,artist
117301,25000,2,artist,artist
117301,25002,1,artist,artist
117301,27034,7,artist,artist
117301,27036,3,artist,artist
117301,27060,5,artist,artist
117301,27120,8,artist,artist
117301,27166,6,artist,artist
117302,6779,8,artist,publisher
117302,6903,1,artist,artist
117302,17574,3,artist,processing and proofing
117302,23318,6,artist,edition production
117302,23494,7,artist,technical collaborator
117302,25001,2,artist,artist
117302,27034,5,artist,collaborator & supervisor
117302,27036,4,artist,processing and proofing
117303,6779,9,artist,publisher
117303,6903,1,artist,artist
117303,17574,4,artist,processing and proofing
117303,23318,7,artist,edition production
117303,25001,2,artist,artist
117303,27034,6,artist,collaborator & supervisor
117303,27036,5,artist,processing and proofing
117303,27120,3,artist,processing and proofing
117303,27217,8,artist,edition production
117304,6779,9,artist,publisher
117304,6903,2,artist,artist
117304,17574,4,artist,processing and proofing
117304,17576,8,artist,technical collaborator
117304,23318,7,artist,edition production
117304,25001,1,artist,artist
117304,27034,5,artist,collaborator & supervisor
117304,27036,3,artist,processing and proofing
117304,27217,6,artist,edition production
117305,6779,10,artist,publisher
117305,6903,2,artist,artist
117305,17574,3,artist,processing and proofing
117305,17576,9,artist,technical collaborator
117305,23318,7,artist,edition production
117305,25001,1,artist,artist
117305,27034,6,artist,collaborator & supervisor
117305,27036,4,artist,processing and proofing
117305,27120,5,artist,processing and proofing
117305,27166,8,artist,edition production
117313,2562,1,artist,artist
117427,25032,1,artist,artist
117440,1793,1,artist,artist
117670,25097,1,artist,artist
118775,979,1,artist,artist
117694,6845,1,artist,artist
117816,25126,1,artist,artist
117817,4957,1,artist,artist
117818,4957,1,artist,artist
117819,4957,1,artist,artist
117820,4957,1,artist,artist
117821,4957,1,artist,artist
149459,34134,1,artist,artist
121155,5644,1,artist,artist
118055,297,14,artist,publisher
118055,2724,6,artist,collaborator
118055,4353,4,artist,collaborator
118055,10596,9,artist,collaborator
118055,14571,1,artist,artist
118055,16040,8,artist,collaborator
118055,19605,13,artist,printer
118055,21743,2,artist,collaborator
118055,23892,3,artist,collaborator
118055,25869,12,artist,printer
118055,50359,5,artist,collaborator
118055,50360,7,artist,collaborator
118055,50361,10,artist,collaborator
118055,50362,11,artist,collaborator
118080,25190,1,artist,artist
118094,297,4,artist,publisher
118094,2592,1,artist,artist
118094,19605,2,artist,printer
118094,25781,3,artist,printer
118095,297,4,artist,publisher
118095,5792,2,artist,printer
118095,6703,1,artist,artist
118095,25771,3,artist,printer
118096,297,3,artist,publisher
118096,6703,1,artist,artist
118096,25771,2,artist,printer
118099,297,4,artist,publisher
118099,5079,1,artist,artist
118099,25774,2,artist,printer
118099,25879,3,artist,printer
118100,297,6,artist,publisher
118100,5079,1,artist,artist
118100,19605,3,artist,printer
118100,25703,2,artist,printer
118100,25881,5,artist,printer
118100,25882,4,artist,printer
118101,297,4,artist,publisher
118101,5079,1,artist,artist
118101,25703,2,artist,printer
118101,25774,3,artist,printer
118104,297,5,artist,publisher
118104,5079,1,artist,artist
118104,19605,3,artist,printer
118104,25869,2,artist,printer
118104,26036,4,artist,printer
118105,297,4,artist,publisher
118105,2215,1,artist,artist
118105,25703,3,artist,printer
118105,25705,2,artist,printer
118106,297,4,artist,publisher
118106,2215,1,artist,artist
118106,25703,3,artist,printer
118106,25705,2,artist,printer
118107,297,5,artist,publisher
118107,2215,1,artist,artist
118107,19605,2,artist,printer
118107,25706,3,artist,printer
118107,25781,4,artist,printer
118108,297,5,artist,publisher
118108,2215,1,artist,artist
118108,25704,2,artist,printer
118108,25781,3,artist,printer
118108,25784,4,artist,printer
118109,297,5,artist,publisher
118109,2215,1,artist,artist
118109,25704,2,artist,printer
118109,25781,3,artist,printer
118109,25784,4,artist,printer
118118,297,4,artist,publisher
118118,2242,1,artist,artist
118118,25869,3,artist,printer
118118,26008,2,artist,printer
118122,297,6,artist,publisher
118122,3024,1,artist,artist
118122,25781,3,artist,printer
118122,25997,5,artist,printer
118122,26007,2,artist,printer
118122,26036,4,artist,printer
118126,297,2,artist,publisher
118126,6322,1,artist,artist
118126,19605,4,artist,collaborator & supervisor
118126,25777,3,artist,printer
145701,33140,1,artist,artist
118277,1783,1,artist,artist
118277,23486,2,artist,printer
118348,5058,1,artist,artist
118349,5058,1,artist,artist
149460,34139,1,artist,artist
148595,33127,1,artist,artist
145241,2299,1,artist,artist
118769,979,1,artist,artist
118770,979,1,artist,artist
149461,34139,1,artist,artist
118647,2136,1,artist,artist
118647,11209,2,artist,printer
118647,47608,3,artist,publisher
118648,2136,1,artist,artist
118648,11209,2,artist,printer
118648,47608,3,artist,publisher
118649,2136,1,artist,artist
118649,11209,2,artist,printer
118649,47608,3,artist,publisher
118650,2136,1,artist,artist
118650,11209,2,artist,printer
118650,47608,3,artist,publisher
118651,2136,1,artist,artist
118651,26353,2,artist,publisher
118739,979,1,artist,artist
118740,979,1,artist,artist
149462,34142,1,artist,artist
118744,979,1,artist,artist
118745,979,1,artist,artist
118746,979,1,artist,artist
118747,979,1,artist,artist
118748,979,1,artist,artist
118749,979,1,artist,artist
118750,979,1,artist,artist
118751,979,1,artist,artist
118752,979,1,artist,artist
118755,979,1,artist,artist
118756,979,1,artist,artist
118757,979,1,artist,artist
118758,979,1,artist,artist
118759,979,1,artist,artist
118760,979,1,artist,artist
118761,979,1,artist,artist
118762,979,1,artist,artist
118763,979,1,artist,artist
118764,979,1,artist,artist
118765,979,1,artist,artist
118766,979,1,artist,artist
118767,979,1,artist,artist
118771,979,1,artist,artist
118772,979,1,artist,artist
118773,979,1,artist,artist
118774,979,1,artist,artist
118777,979,1,artist,artist
118779,979,1,artist,artist
118780,979,1,artist,artist
118932,297,3,artist,publisher
118932,4126,1,artist,artist
118932,25704,2,artist,printer
119064,2889,1,artist,artist
119065,2889,1,artist,artist
119076,1431,1,artist,artist
119077,1431,1,artist,artist
119078,1431,1,artist,artist
119079,1431,1,artist,artist
119080,1431,1,artist,artist
119081,1431,1,artist,artist
119135,3305,1,artist,artist
119181,2408,1,artist,artist
149463,30055,1,artist,artist
119729,15092,1,artist,artist
119745,25835,1,artist,artist
119714,2883,1,artist,artist
119715,25828,1,artist,artist
119719,26435,1,artist,artist
119722,4687,1,artist,artist
119723,3433,1,artist,artist
119723,36633,2,artist,printer
119730,25832,1,artist,artist
119733,4345,1,artist,artist
119736,2610,1,artist,artist
119737,4636,1,artist,artist
119738,21841,1,artist,artist
119739,25833,1,artist,artist
119740,2657,1,artist,artist
119746,2755,1,artist,artist
119746,34877,2,artist,printer
119746,34912,3,artist,publisher
119749,3305,1,artist,artist
119750,3449,1,artist,artist
119775,2561,1,artist,artist
119776,2561,1,artist,artist
119779,25833,1,artist,artist
119783,25838,1,artist,artist
119784,25838,1,artist,artist
119785,25838,1,artist,artist
119786,25838,1,artist,artist
119787,25838,1,artist,artist
119788,3305,1,artist,artist
119789,3394,1,artist,artist
119789,35252,2,artist,printer
119871,2308,2,artist,artist
119871,2819,1,artist,artist
119876,3542,1,artist,artist
119878,2417,1,artist,artist
119880,3789,1,artist,artist
119882,3881,1,artist,artist
119883,3891,1,artist,artist
119884,3891,1,artist,artist
119900,25832,1,artist,artist
119885,25864,1,artist,artist
119886,1223,1,artist,artist
119887,25865,1,artist,artist
119888,25866,1,artist,artist
119889,3962,1,artist,artist
119890,3962,1,artist,artist
119891,3962,1,artist,artist
119892,3962,1,artist,artist
119894,25870,1,artist,artist
119895,25870,1,artist,artist
119896,25871,1,artist,artist
119897,4151,1,artist,artist
119898,25832,1,artist,artist
119899,25832,1,artist,artist
145780,3346,1,artist,artist
119901,25832,1,artist,artist
119902,25832,1,artist,artist
119905,2540,1,artist,artist
119906,2540,1,artist,artist
119907,2540,1,artist,artist
119908,2540,1,artist,artist
119909,4261,1,artist,artist
119911,4261,1,artist,artist
119912,4261,1,artist,artist
119916,2561,1,artist,artist
119917,2561,1,artist,artist
119984,5456,1,artist,artist
119918,25873,1,artist,artist
119919,25873,1,artist,artist
119920,25873,1,artist,artist
119937,1421,1,artist,artist
119939,4519,1,artist,artist
119939,29936,2,artist,printer
119940,1444,1,artist,artist
119941,2600,1,artist,artist
119941,34877,2,artist,printer
119941,48373,3,artist,publisher
119943,4753,1,artist,artist
119943,34877,2,artist,printer
119944,4753,1,artist,artist
119945,4753,1,artist,artist
119945,34877,2,artist,printer
119946,4753,1,artist,artist
119947,4753,1,artist,artist
119948,4753,1,artist,artist
119948,34877,2,artist,printer
119949,4753,1,artist,artist
119949,34877,2,artist,printer
119950,4753,1,artist,artist
119950,34877,2,artist,printer
119951,4753,1,artist,artist
119952,4753,1,artist,artist
119953,4753,1,artist,artist
119954,4762,1,artist,artist
119955,4762,1,artist,artist
119956,21841,1,artist,artist
119957,21841,1,artist,artist
119959,1721,1,artist,artist
119970,2657,1,artist,artist
119972,25887,1,artist,artist
119973,25887,1,artist,artist
119978,5257,1,artist,artist
119979,5257,1,artist,artist
119980,5257,1,artist,artist
119981,5413,1,artist,artist
119982,5456,1,artist,artist
119983,5456,1,artist,artist
123734,5058,1,artist,artist
119985,5456,1,artist,artist
119986,5456,1,artist,artist
119988,3042,1,artist,artist
119988,4436,2,artist,artist after
119994,3129,1,artist,artist
119994,27947,2,artist,printer
119995,3129,1,artist,artist
119997,1916,1,artist,artist
119998,3195,1,artist,artist
120001,5757,1,artist,artist
120002,5757,1,artist,artist
120003,5757,1,artist,artist
120004,5757,1,artist,artist
120005,5757,1,artist,artist
120006,25889,1,artist,artist
120007,9692,1,artist,artist
120501,6663,1,artist,artist
120501,26024,2,artist,designer
120507,6663,1,artist,artist
120507,26024,2,artist,designer
120510,6663,1,artist,artist
120510,26024,2,artist,designer
120947,5440,1,artist,artist
120632,26059,1,artist,artist
120636,15238,1,artist,artist
120640,4581,1,artist,artist
120642,15092,1,artist,artist
120644,2500,1,artist,artist
120645,4581,1,artist,artist
120649,26068,1,artist,artist
120651,26058,1,artist,artist
120652,3918,1,artist,artist
120655,26058,1,artist,artist
120657,26061,1,artist,artist
120658,26061,1,artist,artist
120688,21210,1,artist,artist
120689,2274,1,artist,artist
120690,3449,1,artist,artist
120694,26059,1,artist,artist
120694,36888,2,artist,printer
120695,3801,1,artist,artist
120696,1180,1,artist,artist
120697,5289,1,artist,artist
120699,3346,1,artist,artist
120931,3962,1,artist,artist
120927,2014,1,artist,artist
120928,2047,1,artist,artist
120930,1220,1,artist,artist
120930,4369,2,artist,printer
120930,37551,3,artist,publisher
123735,5058,1,artist,artist
120932,25870,1,artist,artist
120933,4151,1,artist,artist
120935,26122,1,artist,artist
120936,4261,1,artist,artist
120938,2561,1,artist,artist
120940,4581,1,artist,artist
120943,5440,1,artist,artist
120944,5440,1,artist,artist
120945,5440,1,artist,artist
120946,5440,1,artist,artist
120948,26123,1,artist,artist
120950,3337,1,artist,artist
120951,3337,1,artist,artist
120952,15103,1,artist,artist
120953,15103,1,artist,artist
120954,15103,1,artist,artist
120955,3449,1,artist,artist
120958,26124,1,artist,artist
120971,6865,1,artist,artist
121121,1793,1,artist,artist
121122,1793,1,artist,artist
121123,1793,1,artist,artist
121124,1793,1,artist,artist
121125,1793,1,artist,artist
121156,5644,1,artist,artist
121157,5644,1,artist,artist
121158,5644,1,artist,artist
121159,5644,1,artist,artist
121160,5644,1,artist,artist
121161,5644,1,artist,artist
121162,5644,1,artist,artist
121163,5644,1,artist,artist
121164,5644,1,artist,artist
121165,5644,1,artist,artist
121166,5644,1,artist,artist
121167,5644,1,artist,artist
121168,5644,1,artist,artist
121169,5644,1,artist,artist
121170,5644,1,artist,artist
121171,5644,1,artist,artist
121172,5644,1,artist,artist
121173,5644,1,artist,artist
121174,5644,1,artist,artist
121175,5644,1,artist,artist
121176,5644,1,artist,artist
121177,5644,1,artist,artist
121178,5644,1,artist,artist
121179,5644,1,artist,artist
121180,5644,1,artist,artist
121181,5644,1,artist,artist
121182,5644,1,artist,artist
121200,19981,1,artist,artist
121201,19981,1,artist,artist
121202,19981,1,artist,artist
121216,26185,1,artist,artist
121217,26185,1,artist,artist
121218,26185,1,artist,artist
121219,26185,1,artist,artist
121221,26185,1,artist,artist
121222,26185,1,artist,artist
121223,26185,1,artist,artist
121224,26185,1,artist,artist
121225,26185,1,artist,artist
121226,26185,1,artist,artist
121228,26185,1,artist,artist
121229,26185,1,artist,artist
121230,26185,1,artist,artist
121231,26185,1,artist,artist
121233,26185,1,artist,artist
121234,26185,1,artist,artist
121235,26185,1,artist,artist
121236,26185,1,artist,artist
121237,26185,1,artist,artist
121238,26185,1,artist,artist
121239,26185,1,artist,artist
121240,26185,1,artist,artist
121242,26185,1,artist,artist
121243,26185,1,artist,artist
121244,26185,1,artist,artist
121245,26186,1,artist,artist
121253,26186,1,artist,artist
121254,26186,1,artist,artist
121255,26186,1,artist,artist
121256,26186,1,artist,artist
121257,26186,1,artist,artist
121258,26186,1,artist,artist
196706,1209,1,artist,artist
121289,26186,1,artist,artist
121300,10147,1,artist,artist
121300,21067,5,artist,printer
121300,26583,3,artist,printer
121300,26584,4,artist,printer
121300,26585,2,artist,printer
121302,10147,1,artist,artist
121302,21067,2,artist,printer
121302,26583,4,artist,printer
121302,26584,5,artist,printer
121302,26585,3,artist,printer
121303,10147,1,artist,artist
121303,21067,2,artist,printer
121303,26583,5,artist,printer
121303,26584,4,artist,printer
121303,26585,3,artist,printer
121456,3244,1,artist,artist
121458,26213,1,artist,artist
121464,27204,1,artist,artist
121474,26221,1,artist,artist
121481,21067,1,artist,artist
145781,3346,1,artist,artist
121671,6663,1,artist,artist
121671,26024,2,artist,designer
121672,6663,1,artist,artist
121672,26024,2,artist,designer
121673,6663,1,artist,artist
121673,26024,2,artist,designer
121674,6663,1,artist,artist
121674,26024,2,artist,designer
121675,6663,1,artist,artist
121675,26024,2,artist,designer
121676,6663,1,artist,artist
121676,26024,2,artist,designer
121677,6663,1,artist,artist
121677,26024,2,artist,designer
121763,24809,1,artist,artist
121764,24809,1,artist,artist
121765,24809,1,artist,artist
121766,24809,1,artist,artist
121767,24809,1,artist,artist
121783,2242,1,artist,artist
121783,26353,4,artist,publisher
121783,27188,3,artist,printer
121783,27192,2,artist,printer
121867,6845,1,artist,artist
121879,26293,1,artist,artist
121906,4957,1,artist,artist
123736,5058,1,artist,artist
196711,1209,1,artist,artist
145782,3346,1,artist,artist
123737,5058,1,artist,artist
123738,5058,1,artist,artist
143374,6721,1,artist,artist
123086,1674,2,artist,publisher
123086,16044,1,artist,artist
123086,17021,3,artist,printer
123086,17023,5,artist,printer
123086,26449,4,artist,printer
123087,1674,2,artist,publisher
123087,16044,1,artist,artist
123087,17021,5,artist,printer
123087,17023,3,artist,printer
123087,20140,4,artist,printer
123081,1674,2,artist,publisher
123081,17021,3,artist,printer
123081,17023,5,artist,printer
123081,26320,1,artist,artist
123081,26449,4,artist,printer
123739,5058,1,artist,artist
123064,4516,1,artist,artist
123082,1674,2,artist,publisher
123082,17021,3,artist,printer
123082,17023,4,artist,printer
123082,26320,1,artist,artist
123082,26449,5,artist,printer
123084,1674,2,artist,publisher
123084,16044,1,artist,artist
123084,17021,5,artist,printer
123084,17023,4,artist,printer
123084,26449,3,artist,printer
123085,1674,2,artist,publisher
123085,16044,1,artist,artist
123085,17021,3,artist,printer
123085,17023,5,artist,printer
123085,26449,4,artist,printer
123088,1674,2,artist,publisher
123088,16044,1,artist,artist
123088,17021,4,artist,printer
123088,17023,3,artist,printer
123088,20140,5,artist,printer
123089,1674,2,artist,publisher
123089,16044,1,artist,artist
123089,17021,5,artist,printer
123089,17022,6,artist,printer
123089,17023,3,artist,printer
123089,20140,4,artist,printer
123092,1674,2,artist,publisher
123092,19012,1,artist,artist
123092,26733,3,artist,printer
123093,1674,2,artist,publisher
123093,17023,4,artist,printer
123093,26321,1,artist,artist
123093,26449,3,artist,printer
123094,1674,2,artist,publisher
123094,17023,3,artist,printer
123094,26321,1,artist,artist
123094,26449,4,artist,printer
123095,1674,2,artist,publisher
123095,6936,1,artist,artist
123095,26455,3,artist,printer
123105,1674,2,artist,publisher
123105,6043,1,artist,artist
123105,26455,3,artist,printer
123105,26541,4,artist,printer
123106,1674,2,artist,publisher
123106,6043,1,artist,artist
123106,26455,3,artist,printer
123106,26541,4,artist,printer
123107,1674,2,artist,publisher
123107,6043,1,artist,artist
123107,26455,4,artist,printer
123107,26541,3,artist,printer
123108,6043,1,artist,artist
123109,1674,2,artist,publisher
123109,6043,1,artist,artist
123109,26455,3,artist,printer
123109,26541,4,artist,printer
123110,1674,2,artist,publisher
123110,6043,1,artist,artist
123110,26455,4,artist,printer
123110,26541,3,artist,printer
123112,1674,2,artist,publisher
123112,6891,1,artist,artist
123112,17573,4,artist,printer
123112,23135,3,artist,printer
123112,23495,5,artist,printer
123114,1674,2,artist,publisher
123114,4098,1,artist,artist
123114,10176,5,artist,printer
123114,19598,3,artist,printer
123114,26458,4,artist,printer
123151,1674,2,artist,publisher
123151,4705,1,artist,artist
123151,26455,4,artist,printer
123151,26541,5,artist,printer
123151,26545,3,artist,printer
123119,1674,2,artist,publisher
123119,17021,4,artist,printer
123119,17023,3,artist,printer
123119,22311,1,artist,artist
123119,26449,5,artist,printer
123120,1674,2,artist,publisher
123120,17021,3,artist,printer
123120,17023,4,artist,printer
123120,22311,1,artist,artist
123120,26449,5,artist,printer
123122,1674,2,artist,publisher
123122,17021,4,artist,printer
123122,26322,1,artist,artist
123122,26449,3,artist,printer
123123,1674,2,artist,publisher
123123,17021,4,artist,printer
123123,26322,1,artist,artist
123123,26449,3,artist,printer
123124,1674,2,artist,publisher
123124,17021,4,artist,printer
123124,26322,1,artist,artist
123124,26449,3,artist,printer
123125,1674,2,artist,publisher
123125,17021,3,artist,printer
123125,26322,1,artist,artist
123125,26449,4,artist,printer
123126,1674,2,artist,publisher
123126,10137,1,artist,artist
123126,26455,4,artist,printer
123126,26541,5,artist,printer
123126,26735,3,artist,printer
123126,26736,6,artist,printer
123128,1674,2,artist,publisher
123128,4705,1,artist,artist
123128,17021,5,artist,printer
123128,17023,6,artist,printer
123128,26449,4,artist,printer
123128,26464,3,artist,printer
123129,1674,2,artist,publisher
123129,4705,1,artist,artist
